# cpu: sse2=1 sse41=1 avx2=1 avx512=1
frame,total_ms,raster_ms,other_ms,flushes,tris,binned,area_px,bbox_px,tw,th,m_tex,m_bilin,m_over,m_add,m_blendoth,m_atest,m_ztest,m_flat,m_linv
5282,25.449,15.157,10.292,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5283,25.228,15.255,9.973,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5284,24.980,15.040,9.940,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5285,25.369,15.498,9.871,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5286,24.975,14.979,9.995,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5287,25.478,15.091,10.387,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5288,26.590,16.056,10.534,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5289,25.807,15.366,10.442,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5290,25.859,15.607,10.251,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5291,25.149,14.900,10.249,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5292,26.387,15.848,10.539,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5293,25.114,14.914,10.200,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5294,25.312,15.036,10.275,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5295,24.600,14.659,9.941,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5296,25.689,15.746,9.943,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5297,25.090,15.075,10.015,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5298,25.488,15.052,10.436,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5299,24.790,14.904,9.886,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5300,25.423,15.134,10.289,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5301,25.667,15.442,10.225,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5302,25.337,15.021,10.316,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5303,25.903,15.576,10.327,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5304,25.428,14.791,10.638,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5305,25.238,14.995,10.242,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5306,25.999,15.897,10.102,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5307,26.561,16.125,10.436,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5308,26.748,16.440,10.308,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5309,26.247,15.941,10.306,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5310,26.725,16.177,10.548,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5311,25.154,14.672,10.482,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5312,25.074,15.169,9.905,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5313,25.126,15.096,10.030,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5314,25.236,15.301,9.935,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5315,25.581,15.573,10.007,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5316,25.469,15.110,10.359,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5317,25.138,14.875,10.263,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5318,26.150,15.987,10.162,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5319,25.142,15.110,10.031,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5320,25.207,15.210,9.997,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5321,25.422,15.125,10.297,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5322,25.193,14.870,10.323,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5323,25.863,15.544,10.319,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5324,26.613,16.096,10.517,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5325,25.293,15.189,10.104,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5326,26.985,16.452,10.533,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5327,26.214,16.036,10.179,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5328,25.112,14.974,10.138,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5329,25.888,15.411,10.476,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5330,25.254,14.897,10.357,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5331,25.930,15.451,10.479,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5332,25.239,14.878,10.361,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5333,24.944,14.912,10.031,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5334,25.145,15.101,10.043,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5335,25.839,15.398,10.442,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5336,25.116,15.005,10.111,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5337,25.793,15.957,9.836,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5338,24.869,14.782,10.087,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5339,25.750,15.374,10.376,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5340,24.994,14.959,10.035,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5341,25.402,14.985,10.417,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5342,25.384,15.422,9.962,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5343,25.973,15.369,10.604,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5344,25.142,15.154,9.988,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5345,25.923,15.452,10.471,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5346,25.970,15.499,10.471,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5347,25.165,15.033,10.132,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5348,25.576,15.026,10.550,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5349,25.921,15.614,10.307,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5350,25.069,15.074,9.995,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5351,26.022,15.396,10.625,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5352,25.931,15.586,10.345,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5353,25.926,15.264,10.662,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5354,25.683,15.210,10.473,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5355,26.183,16.084,10.099,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5356,25.331,14.973,10.357,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5357,25.731,15.226,10.506,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5358,25.221,14.772,10.450,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5359,25.169,15.136,10.033,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5360,25.260,15.046,10.214,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5361,25.483,15.133,10.350,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5362,25.524,14.948,10.576,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5363,26.645,15.288,11.358,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5364,25.513,15.033,10.480,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5365,25.934,15.961,9.973,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5366,28.014,17.941,10.072,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5367,27.692,17.465,10.227,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5368,26.250,15.854,10.396,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5369,27.398,16.417,10.981,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5370,25.490,15.457,10.033,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5371,25.998,15.509,10.489,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5372,26.760,16.375,10.385,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5373,25.533,15.443,10.090,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5374,25.189,14.789,10.400,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5375,25.371,14.895,10.476,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5376,27.156,16.822,10.334,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5377,25.022,14.953,10.069,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5378,26.108,15.646,10.462,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5379,24.960,15.008,9.952,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5380,25.686,15.422,10.264,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5381,25.564,15.487,10.078,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5382,26.254,15.598,10.656,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5383,25.393,15.024,10.369,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5384,26.215,16.089,10.127,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5385,26.437,16.396,10.041,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5386,26.533,16.035,10.499,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5387,26.120,15.964,10.157,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5388,26.859,16.132,10.727,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5389,27.835,17.687,10.148,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5390,26.613,15.846,10.766,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5391,26.345,15.644,10.701,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5392,25.237,15.185,10.051,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5393,26.393,15.803,10.590,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5394,25.082,15.033,10.049,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5395,25.857,15.815,10.042,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5396,25.396,15.106,10.290,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5397,25.315,15.293,10.022,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5398,25.412,15.434,9.978,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5399,25.303,15.061,10.243,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5400,25.831,15.778,10.053,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5401,25.359,15.002,10.357,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5402,26.168,16.192,9.976,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5403,25.304,14.983,10.322,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5404,25.341,15.042,10.300,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5405,28.450,18.281,10.168,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5406,28.119,17.377,10.742,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5407,25.486,15.432,10.054,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5408,25.459,15.077,10.382,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5409,25.532,15.090,10.442,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5410,25.316,15.273,10.043,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5411,25.340,14.766,10.574,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5412,25.804,15.050,10.754,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5413,24.963,14.882,10.080,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5414,25.093,14.777,10.316,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5415,25.042,15.034,10.008,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5416,25.579,15.509,10.071,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5417,25.821,15.307,10.514,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5418,25.020,14.922,10.098,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5419,26.077,16.047,10.030,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5420,25.995,15.565,10.430,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5421,25.450,15.292,10.157,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5422,25.105,14.986,10.119,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5423,25.527,15.411,10.116,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5424,26.825,16.706,10.119,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5425,27.871,17.084,10.787,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5426,26.930,16.347,10.583,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5427,25.680,15.716,9.964,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5428,25.823,15.633,10.191,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5429,26.096,15.495,10.601,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5430,24.950,14.896,10.054,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5431,25.886,15.544,10.341,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5432,26.137,15.791,10.346,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5433,25.490,15.076,10.413,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5434,24.836,14.894,9.942,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5435,25.680,15.351,10.329,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5436,26.641,16.213,10.428,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5437,25.404,15.385,10.019,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5438,25.661,15.679,9.982,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5439,27.502,16.796,10.706,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5440,27.522,16.852,10.671,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
5441,27.055,16.783,10.272,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
